riddle_id,ques&ans
1201,"Category: Planet Riddles</br>Question: Here on earth it is true, yesterday is always before today; but there is a place where yesterday always follows today. Where?</br>Answer: The Dictionary.</br>Difficulty: Hard"
1202,"Category: Planet Riddles</br>Question: What is one thing that all wise men, regardless of their politics or religion, agree is between heaven and earth?</br>Answer: The word 'And'.</br>Difficulty: Hard"
1203,"Category: Planet Riddles</br>Question: What is always traveling, has life, has sense but doesn't live?</br>Answer: The Earth!</br>Difficulty: Easy"
1204,"Category: Planet Riddles</br>Question: I come right in front of Earth, at the end of time, and twice in a week. What am I?</br>Answer: The letter E.</br>Difficulty: Medium"
1205,Category: Planet Riddles</br>Question: How can we tell that Saturn was married more than once?</br>Answer: Because she has so many rings!</br>Difficulty: Medium
1206,"Category: Planet Riddles</br>Question: I'm first on earth, second in heaven, I appear twice in a week, and once in a year, I'm in the middle of the Sea. What am I?</br>Answer: The letter E.</br>Difficulty: Hard"
1207,Category: Planet Riddles</br>Question: Why did Mickey Mouse go to space?</br>Answer: To look for Pluto!</br>Difficulty: Hard
1208,Category: Planet Riddles</br>Question: What is made of wood but no saw on earth is sharp enough to cut?</br>Answer: Sawdust.</br>Difficulty: Easy
1209,"Category: Planet Riddles</br>Question: I blossom like a flower, a hindrance I create, and save you from the earth, do not use me too late. What am I?</br>Answer: A Parachute.</br>Difficulty: Hard"
1210,"Category: Planet Riddles</br>Question: The higher I climb, the hotter I engage, I can not escape my crystal cage. What am I?</br>Answer: Mercury in a thermometer.</br>Difficulty: Medium"
1211,"Category: Planet Riddles</br>Question: I welcome the day with a show of light, I steathily came here in the night. I bathe the earthy stuff at dawn, But by the noon, alas! I'm gone. What am I?</br>Answer: The morning dew!</br>Difficulty: Hard"
1212,"Category: Planet Riddles</br>Question: I begin the earth and end the eclipse, I occur in seconds and minutes, but never in a hand although I am in a lifetime. What am I?</br>Answer: Letter E.</br>Difficulty: Medium"
1213,Category: Planet Riddles</br>Question: What do cows give after an earthquake?</br>Answer: Milk shakes.</br>Difficulty: Easy
1214,"Category: Planet Riddles</br>Question: I am hewn from Earth and Fire; But to the sky, I aspire. I am nothing but contented; Until my patient rage is vented. What am I?</br>Answer: A volcano.</br>Difficulty: Hard"
1215,"Category: Planet Riddles</br>Question: I am in the beginning of the earth. I am at the end of time. I appear two times in a week. I appear once in a year. What Am I ?</br>Answer: The Letter ""E"".</br>Difficulty: Hard"
1216,"Category: Planet Riddles</br>Question: Many always do say that I am life. I occupy most part of the earth surface, yet I'm found in you. What am I?</br>Answer: Water.</br>Difficulty: Medium"
1217,"Category: Planet Riddles</br>Question: Inside me, there is a teacup, a planet, a shelf, and you! What Am I?</br>Answer: The Universe!</br>Difficulty: Hard"
1218,Category: Planet Riddles</br>Question: Test Mars. What is the anagram word?</br>Answer: Smartest.</br>Difficulty: Hard
1219,"Category: Planet Riddles</br>Question: Fire is often maintained above me, and if you remove my first letter, you will find the home shared by everyone you have ever known. What am I?</br>Answer: A Hearth.</br>Difficulty: Easy"
1220,"Category: Planet Riddles</br>Question: I'm mean, I'm green, I am an eating machine. What am I?</br>Answer: A Venus Flytrap.</br>Difficulty: Hard"
1221,"Category: Planet Riddles</br>Question: It is everywhere yet nowhere and time mars it not. All things are within its grasp and it is within the grasp of all things. It has no limits, for it does and does not exist. What is it?</br>Answer: Nothing.</br>Difficulty: Hard"
1222,"Category: Planet Riddles</br>Question: I'm teary-eyed but never cry, silver-tongued, but never lie. double-winged, but never fly, air-cooled, but never dry. What am I?</br>Answer: Mercury. The element looks shiny, silver, and is wet. The god Mercury has two wings but only uses them to run.</br>Difficulty: Medium"
1223,"Category: Planet Riddles</br>Question: I lie in the earth, and under the ground; A map may reveal me for journey's abound; I can be found in squares, to reduce down to size; Or at the end of a strand, where attachment lies. What am I?</br>Answer: Roots</br>Difficulty: Hard"
1224,"Category: Planet Riddles</br>Question: Stronger than any beast, Rougher than any sea. Steadier than a favorable wind, and of me, none shall be free. What am I?</br>Answer: I am Earth.</br>Difficulty: Medium"
1225,"Category: Planet Riddles</br>Question: I am named for my fleeting motion. Numbered zero and four score more. A barren desert and a heavy ocean. One is flowing, the other a solid core. Who are we?</br>Answer: Mercury and mercury.</br>Difficulty: Medium"
1226,"Category: Planet Riddles</br>Question: I shake but unlike the strength of an earthquake. You can find me both high and low, usually out of control. I can be considered both good or bad, sometimes used for both happy or sad. What am I?</br>Answer: Singing Pitch.</br>Difficulty: Hard"
1227,"Category: Planet Riddles</br>Question: My first is appropriate, my second 'tis nine to one if you guess it. My whole elevates the sole above the earth. What am I?</br>Answer: Pat-ten.</br>Difficulty: Hard"
1228,"Category: Planet Riddles</br>Question: What can emit an umbra on the earth, and provide phosphorescence for all its creatures, all while altering the visual surface of itself within phases?</br>Answer: The</br>Difficulty: Hard"
1229,"Category: Planet Riddles</br>Question: Endlessly, I hunger, Lazily, I sleep. Murderous, I thunder, Desires, I do seek. Hoarding countless treasures, so my stature I retain, Envious of others whose feet on Earth remain. What am I?</br>Answer: ""The Seven Deadly Sins"" - Reasoning: Each sentence structure portrays one of the seven deadly sins from Christian theology, with the exception of the final 5 words. In order according to the riddle, these are; gluttony, sloth, wrath, lust, greed, pride and envy. The final 5 words, ""whose feet on Earth remain"", act in conjunction with the section on envy, demonstrating the perspective of a sinner in hell, who is envious of those still alive, and thus can still repent for their sins in order to enter Heaven.</br>Difficulty: Easy"
1230,"Category: Planet Riddles</br>Question: Which is lighter, the sun or the earth?</br>Answer: The sun, rises every morning.</br>Difficulty: Hard"
1231,Category: Planet Riddles</br>Question: One-fourth of the population of a newly discovered planet has 4 legs. The rest have two legs. There are 60 legs in total. How big is the population of the newly discovered planet?</br>Answer: 24</br>Difficulty: Hard
1232,Category: Planet Riddles</br>Question: What is the best way to get from earth to mars?</br>Answer: PLANET!</br>Difficulty: Medium
1233,Category: Planet Riddles</br>Question: Where on Earth do the winds always blow from the South?</br>Answer: The North Pole.</br>Difficulty: Easy
1234,"Category: Planet Riddles</br>Question: A forest exists somewhere on Earth. This forest has no life except for trees. After a storm, a tree was hit by lightning and fell. What sound would it make?</br>Answer: None. Sound does not exist if it is unheard.</br>Difficulty: Medium"
1235,"Category: Rabbit Riddles</br>Question: Do rabbits use combs?</br>Answer: No, they use hare brushes.</br>Difficulty: Easy"
1236,Category: Rabbit Riddles</br>Question: How can you say rabbit without using the letter R?</br>Answer: Bunny.</br>Difficulty: Easy
1237,Category: Rabbit Riddles</br>Question: How many hairs are in a bunny rabbit's tail?</br>Answer: None. They are all outside.</br>Difficulty: Medium
1238,Category: Rabbit Riddles</br>Question: Where does a rabbit go for shampoo?</br>Answer: To a hare-dresser.</br>Difficulty: Hard
1239,Category: Rabbit Riddles</br>Question: What would you get if you crossed a rabbit and a lawn sprinkler?</br>Answer: Hare spray.</br>Difficulty: Hard
1240,Category: Rabbit Riddles</br>Question: What would you get if 120 rabbits took one step backward at the same time?</br>Answer: A receding hare-line.</br>Difficulty: Easy
1241,Category: Rabbit Riddles</br>Question: How do rabbits travel?</br>Answer: By hare-plane.</br>Difficulty: Easy
1242,Category: Rabbit Riddles</br>Question: What does the Easter Bunny do after it takes a shower?</br>Answer: He uses a Hare dryer</br>Difficulty: Medium
1243,Category: Rabbit Riddles</br>Question: What do you get when you cross a roach and a rabbit?</br>Answer: Bugs Bunny.</br>Difficulty: Medium
1244,Category: Rabbit Riddles</br>Question: What kind of jewelry does the Easter bunny wear?</br>Answer: 14-carrot gold!</br>Difficulty: Hard
1245,Category: Rabbit Riddles</br>Question: What kind of story does the Easter Bunny like?</br>Answer: One's with hoppy-endings!</br>Difficulty: Hard
1246,Category: Rabbit Riddles</br>Question: How do you send Easter Cards?</br>Answer: By hare-mail!</br>Difficulty: Medium
1247,Category: Rabbit Riddles</br>Question: What do you call the Easter bunny the day after Easter?</br>Answer: Tired!</br>Difficulty: Easy
1248,Category: Rabbit Riddles</br>Question: How can you catch a unique rabbit?</br>Answer: You u-neak up on it.</br>Difficulty: Hard
1249,"Category: Religion Riddles</br>Question: I'm a god, a planet, and a measurer of heat. Who am I?</br>Answer: Mercury.</br>Difficulty: Medium"
1250,"Category: Religion Riddles</br>Question: There was a man who was born before his father, killed his mother, and married his sister. Yet, there was nothing wrong with what he had done. Why?</br>Answer: His father was in front of him when he was born, therefore he was born before him. His mother died while giving birth to him. Finally, he grew up to be a minister and married his sister at her ceremony.</br>Difficulty: Easy"
1251,"Category: Religion Riddles</br>Question: Mountains will crumble and temples will fall, and no man can survive its endless call. What is it?</br>Answer: Time.</br>Difficulty: Medium"
1252,"Category: Religion Riddles</br>Question: What is one thing that all wise men, regardless of their politics or religion, agree is between heaven and earth?</br>Answer: The word 'And'.</br>Difficulty: Hard"
1253,"Category: Religion Riddles</br>Question: What is Greater than God, worse than evil, the poor have it, the rich require it and if you eat it you die?</br>Answer: Nothing nothing is better than God nothing is worse than evil the poor have nothing the rich don't have anything they have everything If you eat nothing you die</br>Difficulty: Medium"
1254,"Category: Religion Riddles</br>Question: Used to threaten, used to defeat. Sometimes it grows, and sometimes it shrinks. Used to conquer, used to protect. It marks your downfall, it marks your success. The true god of war, the creator of mess. What is it?</br>Answer: Power.</br>Difficulty: Hard"
1255,Category: Religion Riddles</br>Question: How does Moses make his coffee?</br>Answer: Hebrews it.</br>Difficulty: Hard
1256,Category: Religion Riddles</br>Question: I am more powerful than god and more evil than the devil. I am what rich people want and what poor people have. I can never die. What am I?</br>Answer: I am nothing.</br>Difficulty: Medium
1257,Category: Religion Riddles</br>Question: Does the</br>Answer: A dead man cannot marry. His widow would mean he is dead.</br>Difficulty: Easy
1258,"Category: Religion Riddles</br>Question: I am everywhere yet not seen; I was dead yet I'm alive; a Son to a man who is dead yet a Son to One Who's forever alive; suffered, not for myself but for others. I have disproved many beliefs and many laws. Who am I?</br>Answer: Jesus Christ.</br>Difficulty: Hard"
1259,Category: Religion Riddles</br>Question: I'm the person that God made me. I'm caring. I'm nice. I love my family. I'm myself. Who am I?</br>Answer: I'm a human being.</br>Difficulty: Medium
1260,Category: Religion Riddles</br>Question: What would you say in everyone in the US Sneezed at the same time?</br>Answer: God bless America!</br>Difficulty: Hard
1261,"Category: Religion Riddles</br>Question: Some people want to meet me, some people don't believe in me, and some people claim to be me. What am I?</br>Answer: God.</br>Difficulty: Easy"
1262,"Category: Religion Riddles</br>Question: I'm teary-eyed but never cry, silver-tongued, but never lie. double-winged, but never fly, air-cooled, but never dry. What am I?</br>Answer: Mercury. The element looks shiny, silver, and wet. The god Mercury has two wings but only uses them to run.</br>Difficulty: Hard"
1263,Category: Religion Riddles</br>Question: Priest-tied guitar. What is the anagrammed word?</br>Answer: Prestidigitateur.</br>Difficulty: Easy
1264,"Category: Religion Riddles</br>Question: In this place, people lie, people cry, and people ask why. In this place, people sleep, people, weep, and people's solitude, they keep. What is it?</br>Answer: ""Graveyard"" or ""Cemetery"" - Reasoning: Both ""people lie"" and ""people sleep"" are indications of many people using this place to lie down, or to sleep, which in itself is an odd thought. Crying and weeping indicate that this is a sad place, and the continued use of ""people"" allows this to mean not just those who are lying down or sleeping, but those who come to visit them there, (i.e. mourners). People come to ask the person's grave why they did what they did that resulted in their death, as a form of mourning, or to ask their chosen God or Gods why they took that person to their grave. And peoples solitude refers to people sleeping on their own, or the mourners usually coming the mourn privately.</br>Difficulty: Easy"
1265,Category: Religion Riddles</br>Question: Why couldn't the church steeple keep a secret?</br>Answer: Because the bell always tolled.</br>Difficulty: Hard
1266,"Category: Religion Riddles</br>Question: The rich want it, but the poor have it, god takes it, satin gives it?</br>Answer: nothing</br>Difficulty: Hard"
1267,"Category: Religion Riddles</br>Question: I'm greater than God, yet worse than the devil. I am what the miser spends and the spendthrift saves. I am what the blind see and the paralyzed hold. What am I?</br>Answer: Nothing.</br>Difficulty: Medium"
1268,Category: Religion Riddles</br>Question: What do you call a priest riding a cycle?</br>Answer: A cyclist.</br>Difficulty: Medium
1269,"Category: Religion Riddles</br>Question: I am a holiday, of course, celebrated in December, I am celebrated until New Year, People who celebrate me are considered Evil by many Religions, what am I?</br>Answer: I am Yule!</br>Difficulty: Medium"
1270,Category: Religion Riddles</br>Question: What Jewish king a leper died?</br>Answer: Uzziah¡ª2 Chron. xxvi. 21.</br>Difficulty: Hard
1271,"Category: Religion Riddles</br>Question: Endlessly, I hunger, Lazily, I sleep. Murderous, I thunder, Desires, I do seek. Hoarding countless treasures, so my stature I retain, Envious of others whose feet on Earth remain. What am I?</br>Answer: ""The Seven Deadly Sins"" - Reasoning: Each sentence structure portrays one of the seven deadly sins from Christian theology, with the exception of the final 5 words. In order according to the riddle, these are; gluttony, sloth, wrath, lust, greed, pride, and envy. The final 5 words, ""whose feet on Earth remain"", act in conjunction with the section on envy, demonstrating the perspective of a sinner in hell, who is envious of those still alive, and thus can still repent for their sins in order to enter Heaven.</br>Difficulty: Hard"
1272,Category: Religion Riddles</br>Question: First is the last. Last is the first. You are in the middle. What am I?</br>Answer: CH UR CH CHURCH.</br>Difficulty: Medium
1273,"Category: Religion Riddles</br>Question: On which side of a church is the graveyard always situated?</br>Answer: On the outside, of course.</br>Difficulty: Easy"
1274,Category: Religion Riddles</br>Question: Why is orange not like a church bell?</br>Answer: Because it is never peeled (pealed) but once.</br>Difficulty: Easy
1275,"Category: Religion Riddles</br>Question: My love's the type of thing you have to earn, but when you earn it, you won't need it. Who am I?</br>Answer: God. Credit: Bo Burnham, Musical Comedian, Song title- ""God's Perspective"".</br>Difficulty: Medium"
1276,Category: Religion Riddles</br>Question: Gods' arrows cannot be counted. What are they?</br>Answer: Rain.</br>Difficulty: Hard
1277,"Category: Religion Riddles</br>Question: A woman who lives in new york legally married three men, she did not get divorced, get an enrollment, or is legally separated. How is this possible?</br>Answer: She is a minister.</br>Difficulty: Easy"
1278,Category: Religion Riddles</br>Question: There were five men going to church and it started to rain. The four that ran got wet and the one that stood still stayed dry. How did the one stay dry?</br>Answer: It was a body in a coffin with the bearers.</br>Difficulty: Easy
1279,"Category: Religion Riddles</br>Question: Read my riddle, I pray. What God never sees, what the king seldom sees, and what we see every day. What is it?</br>Answer: An equal.</br>Difficulty: Hard"
1280,Category: Riddle Books</br>Question: What did one math book say to the other math book?</br>Answer: Do you want to hear my problems?</br>Difficulty: Medium
1281,Category: Riddle Books</br>Question: Where do bedtime books sleep?</br>Answer: Under their covers.</br>Difficulty: Easy
1282,Category: Riddle Books</br>Question: What English word has three consecutive double letters?</br>Answer: Bookkeeper.</br>Difficulty: Medium
1283,Category: Riddle Books</br>Question: What building has the most stories?</br>Answer: The library.</br>Difficulty: Medium
1284,"Category: Riddle Books</br>Question: A teacher is yelling, she closes the door, the window, and a book. What did she forget to close?</br>Answer: Her mouth.</br>Difficulty: Medium"
1285,"Category: Riddle Books</br>Question: My life is often a volume of grief, your help is needed to turn a new leaf. Stiff is my spine and my body is pale, but I'm always ready to tell a tale. What am I?</br>Answer: A book!</br>Difficulty: Easy"
1286,"Category: Riddle Books</br>Question: What has a spine, but no bones?</br>Answer: A book.</br>Difficulty: Medium"
1287,Category: Riddle Books</br>Question: I am the shell of something interesting. My front is very eye-catching but my inside tells all. What am I?</br>Answer: A Book.</br>Difficulty: Medium
1288,Category: Riddle Books</br>Question: What did one math book say to another?</br>Answer: I have so many problems.</br>Difficulty: Easy
1289,"Category: Riddle Books</br>Question: My numbers may vary, thin as a sheet, take one away, and we're just not complete. What am I?</br>Answer: A Book.</br>Difficulty: Medium"
1290,"Category: Riddle Books</br>Question: There were 5 children in a room. Iris drew a picture, Barry played video games, Andrew played chess, and Trina read a book. What is the fifth child, Mindy, doing?</br>Answer: Mindy is playing chess with Andrew. You can't play chess alone!</br>Difficulty: Hard"
1291,Category: Riddle Books</br>Question: Why did everybody like to go out to eat with the librarian?</br>Answer: She could always book a reservation.</br>Difficulty: Medium
1292,Category: Riddle Books</br>Question: What are the smartest creatures?</br>Answer: Bookworms.</br>Difficulty: Easy
1293,"Category: Riddle Books</br>Question: I wiggled and cannot see, sometimes underground and sometimes on a tree. I really don't want to be on a hook, and I become a person when combined with a book. What am I?</br>Answer: Worm</br>Difficulty: Hard"
1294,Category: Riddle Books</br>Question: I have 10 books and I label them with their number. I take seven out to read. How many books are left?</br>Answer: 9! You have taken the book with the label seven!</br>Difficulty: Easy
1295,"Category: Riddle Books</br>Question: Four legs I do have, yet I never walk. I work not, yet I have food. All the food I get, none do I eat but you do. I cannot read yet many times I'm found with books. I am only but a carpenter's work. What am I?</br>Answer: A table.</br>Difficulty: Easy"
1296,Category: Riddle Books</br>Question: What is the highest public building in your city?</br>Answer: The library has the most stories.</br>Difficulty: Medium
1297,"Category: Riddle Books</br>Question: I sit here collecting dust, I can wait forever to open me and you will not be disappointed, I can make you laugh, cry, and sad, I contain all the knowledge of the world, let me take you to a faraway land. What am I?</br>Answer: A book.</br>Difficulty: Hard"
1298,"Category: Riddle Books</br>Question: There once was a book that was only owned by the wealthy, but now everyone can have it. You can't buy it in a bookstore or take it from a library. What book is it?</br>Answer: A telephone book.</br>Difficulty: Hard"
1299,Category: Riddle Books</br>Question: Don't judge a book by its cover. What is the contradictory proverb?</br>Answer: Clothes make the man.</br>Difficulty: Easy
1300,"Category: Riddle Books</br>Question: What makes ""Book, Box, and Noon"" the same?</br>Answer: There are all nouns.</br>Difficulty: Hard"
1301,Category: Riddle Books</br>Question: I am very important to all living creatures. I was firstborn in the sun. I am a chapter in textbooks and I am not made of fire. I make the sun-worthy. Too much of me may kill you. But humans can still prevent me. What am I?</br>Answer: Heat!</br>Difficulty: Easy
1302,Category: Riddle Books</br>Question: Why were the notebooks afraid to go to college?</br>Answer: Because the College ruled notebooks!</br>Difficulty: Hard
1303,"Category: Riddle Books</br>Question: I am the king's, given by the people; Used by the king, on the people who gave him; everyone obeys him because he has me. What am I?</br>Answer: Authority!</br>Difficulty: Medium"
1304,"Category: Riddle Books</br>Question: What is that which has many leaves, but no stem?</br>Answer: A book.</br>Difficulty: Hard"
1305,"Category: Riddle Books</br>Question: A color is seen on a stoplight, an item you use to eliminate the darkness. What comic book character is it?</br>Answer: Green Lantern.</br>Difficulty: Easy"
1306,Category: Riddle Books</br>Question: There's a land where there are mummies and daddies but no babies. Books but no libraries. Mirrors but no reflections. Kittens but no cats. Cattle but no cows. Lollipops but no candy and trees but no forests. It's the land of what?</br>Answer: The land of double letters.</br>Difficulty: Easy
1307,"Category: Riddle Books</br>Question: Tara has $29.00 dollars. She bought 4 coloring books that cost $3.00 each, and 4 boxes of Crayola crayons that cost $2.00 each. She spends the rest of her money on markers. How much money did she spend on markers?</br>Answer: She spent $9.00 on markers.</br>Difficulty: Medium"
1308,Category: Riddle Books</br>Question: A book costs $1 plus half its price. How much does it cost?</br>Answer: $2 </br>Difficulty: Medium
1309,"Category: Riddle Books</br>Question: My first is high, My second damp, My whole a tie, A writer's cramp. What am I?</br>Answer: Hyphen. The first two lines yield high-fen. A hyphen is used by a writer to tie (or cramp) two words together.</br>Difficulty: Hard"
1310,Category: Scary Riddles</br>Question: Why didn't the Mummy have any friends?</br>Answer: He was too wrapped up in himself.</br>Difficulty: Medium
1311,Category: Scary Riddles</br>Question: Where does a werewolf like to hide?</br>Answer: In your claws-it.</br>Difficulty: Medium
1312,Category: Scary Riddles</br>Question: How do you know that a vampire loves baseball?</br>Answer: Because he turns into a bat every night.</br>Difficulty: Hard
1313,Category: Scary Riddles</br>Question: Why do skeletons go on vacations alone?</br>Answer: Because they have no-body to go with.</br>Difficulty: Hard
1314,Category: Scary Riddles</br>Question: What boy wizard magically grew a beard each night?</br>Answer: Hairy Potter.</br>Difficulty: Easy
1315,Category: Scary Riddles</br>Question: What type of music is a mummy's favorite?</br>Answer: Wrap.</br>Difficulty: Hard
1316,Category: Scary Riddles</br>Question: Why did the vampire take art class?</br>Answer: He wanted to learn how to draw blood.</br>Difficulty: Easy
1317,Category: Scary Riddles</br>Question: How do vampires like their food served?</br>Answer: In bite-size pieces.</br>Difficulty: Medium
1318,Category: Scary Riddles</br>Question: What do you call a wizard from outer space that can fly?</br>Answer: A flying sorcerer!</br>Difficulty: Easy
1319,Category: Scary Riddles</br>Question: Who was the most famous Skeleton detective?</br>Answer: Sherlock Bones.</br>Difficulty: Medium
1320,Category: Scary Riddles</br>Question: Why didn't the skeleton cross the road?</br>Answer: Because it didn¡¯t have the guts.</br>Difficulty: Easy
1321,Category: Scary Riddles</br>Question: What do you get when you cross a snowman with a vampire?</br>Answer: Frostbite.</br>Difficulty: Easy
1322,Category: Scary Riddles</br>Question: What instrument does a skeleton play?</br>Answer: Trombone.</br>Difficulty: Hard
1323,Category: Scary Riddles</br>Question: Why don't zombies eat popcorn with their fingers?</br>Answer: Because they prefer to eat their fingers separately.</br>Difficulty: Hard
1324,"Category: Scary Riddles</br>Question: If April showers bring may flowers, what do may flowers bring?</br>Answer: Pilgrims.</br>Difficulty: Medium"
1325,Category: Scary Riddles</br>Question: Where did pilgrims land when they arrived in America?</br>Answer: On their feet.</br>Difficulty: Medium
1326,Category: Scary Riddles</br>Question: Why did the skeleton go to the barbecue?</br>Answer: To get some spare - ribs.</br>Difficulty: Hard
1327,Category: Scary Riddles</br>Question: How can you tell if a vampire is sick?</br>Answer: By how much he's coffin.</br>Difficulty: Easy
1328,Category: Scary Riddles</br>Question: What does a vegetarian zombie eat?</br>Answer: Graaaaaaaains!</br>Difficulty: Medium
1329,"Category: Scary Riddles</br>Question: I am dead but alive, I eat but am never satisfied, I consume knowledge but gain none. What am I?</br>Answer: A Zombie.</br>Difficulty: Hard"
1330,Category: Scary Riddles</br>Question: Why didn't the skeleton use a towel?</br>Answer: Because he always comes out bone dry.</br>Difficulty: Medium
1331,Category: Scary Riddles</br>Question: Do vampires play tennis on their free time?</br>Answer: No they prefer bat-minton.</br>Difficulty: Medium
1332,Category: Scary Riddles</br>Question: What type of dog does a vampire have?</br>Answer: A Bloodhound!</br>Difficulty: Hard
1333,Category: Scary Riddles</br>Question: What did the tourist say to a vampire?</br>Answer: Do you know a good place to get a bite?</br>Difficulty: Hard
1334,Category: Scary Riddles</br>Question: You walk into your house you see three doors you've never seen before. One vampire bats that will suck your blood. Two zombies that will eat your brain. Three a lion that hasn't eaten for over six months. Which one do you go through?</br>Answer: Three a lion that hasn't eaten for over 6 months because he would be dead.</br>Difficulty: Hard
1335,Category: Scary Riddles</br>Question: What do sea monsters eat for lunch?</br>Answer: Fish and ships.</br>Difficulty: Hard
1336,"Category: Scary Riddles</br>Question: I come out at night, I am nor human nor animal, I rarely eat I only drink, I can only be found at night, I will glow in sunlight. What am I?</br>Answer: A vampire.</br>Difficulty: Hard"
1337,Category: Scary Riddles</br>Question: What is a vampires favorite boat to travel on?</br>Answer: A blood vessel.</br>Difficulty: Medium
1338,Category: Scary Riddles</br>Question: Where do zombies go on vacation?</br>Answer: The Dead Sea.</br>Difficulty: Medium
1339,Category: Scary Riddles</br>Question: What did the skeleton order at the restaurant?</br>Answer: Spare ribs!</br>Difficulty: Easy
1340,Category: Scary Riddles</br>Question: What kind of streets do zombies like?</br>Answer: Dead ends!</br>Difficulty: Easy
1341,Category: Scary Riddles</br>Question: What did the zombie bring to bed?</br>Answer: A deaddy bear.</br>Difficulty: Hard
1342,Category: Scary Riddles</br>Question: What does a vegetarian zombie say?</br>Answer: 'G'rainsss!</br>Difficulty: Easy
1343,Category: Scary Riddles</br>Question: Why do skeletons hate the cold?</br>Answer: The wind goes right through them!</br>Difficulty: Medium
1344,Category: Scary Riddles</br>Question: How do monsters like their eggs?</br>Answer: Terri-Fried.</br>Difficulty: Medium
1345,Category: Scary Riddles</br>Question: What is a vampire's favorite fruit?</br>Answer: A neck-tarine!</br>Difficulty: Easy
1346,"Category: Scary Riddles</br>Question: I look like a human, but have no feelings, no heart, soul, skin, or bones. I can walk and talk. I can easily be controlled by people. What am I?</br>Answer: Artificial Intelligence, or a robot.</br>Difficulty: Medium"
1347,Category: Scary Riddles</br>Question: Why is France like a skeleton?</br>Answer: Because only the</br>Difficulty: Easy
1348,Category: Scary Riddles</br>Question: 1. Where do fish go on vacation? 2. Where do songbirds go on vacation? 3. Where do zombies go on vacation? 4. Where do Thanksgiving Birds go on vacation? 5. Where do geometry teachers go on vacation? 6. Where do locksmiths go on vacation?</br>Answer: 1. Finland 2. The Canary Islands 3. The Dead Sea 4. Turkey 5. Cuba 6. The Florida Keys</br>Difficulty: Hard
1349,Category: Scary Riddles</br>Question: What is a vampires favorite car to drive in?</br>Answer: A bloodmobile?</br>Difficulty: Medium
1350,Category: Scary Riddles</br>Question: Why did the skeleton climb up the tree?</br>Answer: Because the dog was after his bones.</br>Difficulty: Easy
1351,"Category: Scary Riddles</br>Question: I am as small as a beetle, as annoying as a fly, I like to kill trees, what am I?</br>Answer: A Lantern Fly! (Also stop stealing my riddles, Berries, the LearnyVerse Wizard from Pyranic)</br>Difficulty: Easy"
1352,Category: Scary Riddles</br>Question: What is a mummy's favorite type of paper?</br>Answer: WRAPing paper</br>Difficulty: Hard
1353,Category: Scary Riddles</br>Question: Where do zombies go for a night out?</br>Answer: Club Dead.</br>Difficulty: Hard
1354,Category: Scary Riddles</br>Question: What did the zombie eat for breakfast?</br>Answer: Raisen Brain!</br>Difficulty: Medium
1355,Category: Scary Riddles</br>Question: What was the pilgrim favorite type of music?</br>Answer: Plymouth Rock.</br>Difficulty: Medium
1356,Category: Scary Riddles</br>Question: What kind of money do vampires use?</br>Answer: Blood money!</br>Difficulty: Easy
1357,Category: Scary Riddles</br>Question: What does a troll call his apartment?</br>Answer: Gnome sweet gnome.</br>Difficulty: Hard
1358,Category: Season Riddles</br>Question: What do you call a snowman in the summer?</br>Answer: Puddle.</br>Difficulty: Easy
1359,"Category: Season Riddles</br>Question: What is in seasons, seconds, centuries, and minutes but not in decades, years or days?</br>Answer: The letter ¡®n¡¯</br>Difficulty: Medium"
1360,Category: Season Riddles</br>Question: In spring I am gay in handsome array; in summer more clothing I wear; when colder it grows I fling off my clothes; and in winter quite naked appear. What am I?</br>Answer: A Tree.</br>Difficulty: Easy
1361,Category: Season Riddles</br>Question: What shoes do frogs wear in the summer?</br>Answer: Open toad shoes.</br>Difficulty: Medium
1362,"Category: Season Riddles</br>Question: What is whiter than the first snow, redder than the blood of the righteous, greener than the spring grass, bluer than a cloudless sky?</br>Answer: Light. These objects have different colors. But they differ from the standard, which is contained in the light spectrum.</br>Difficulty: Medium"
1363,"Category: Season Riddles</br>Question: An abundance in arms, but lacking in legs. A tall skinny body, but missing a head. I change with the seasons, it's winter I dread. What am I?</br>Answer: A Tree.</br>Difficulty: Hard"
1364,"Category: Season Riddles</br>Question: A woman went to Virginia to get a job. She promised her mother she would come back and visit sometime. Then, in the middle of winter, her mother shouted, ""April is here!"". How is this possible?</br>Answer: The woman's name is April.</br>Difficulty: Medium"
1365,"Category: Season Riddles</br>Question: Walk on the living, they don't even mumble. Walk on the dead, they mutter and grumble. What are they?</br>Answer: Fallen leaves.</br>Difficulty: Hard"
1366,"Category: Season Riddles</br>Question: What lives in winter, dies in summer, and grows with its roots upward?</br>Answer: An icicle.</br>Difficulty: Easy"
1367,Category: Season Riddles</br>Question: In what year did Christmas Day and New Year's Day fall in the same year?</br>Answer: It happens every year.</br>Difficulty: Hard
1368,"Category: Season Riddles</br>Question: Upside-down or on its side, this merry-go-round Is quite a ride. In the summer heat, It is quite a treat with blades so dull, that they will not slice. It spins too fast, for your sight. What is this ride?</br>Answer: A motorized fan.</br>Difficulty: Easy"
1369,Category: Season Riddles</br>Question: You are falling out of a window. What season is it?</br>Answer: Fall.</br>Difficulty: Hard
1370,"Category: Season Riddles</br>Question: David's birthday is in December, but it is never in the winter. Why?</br>Answer: He lives in Australia (or any other country that has December in summer)</br>Difficulty: Easy"
